Customer_ID,Age,Gender,Item_Purchased,Category,Purchase_Amount_(USD),Location,Size,Color,Season,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Payment_Method,Frequency_of_Purchases,Loyalty_Score_A,Loyalty_Score_B,Satisfaction_Flag,Value_Tier,Retention_Rate_%,Dependency_Rate_%
3312,29,Female,Hat,Accessories,52,Florida,L,Blue,Summer,4.0,No,Express,0,0,18,Bank Transfer,Annually,988,790.4000000000001,1,High Value,37.25,0.0
3313,55,Female,Sneakers,Footwear,75,Louisiana,L,Black,Summer,3.9,No,Next Day Air,0,0,45,Cash,Quarterly,3450,2691.0,0,High Value,90.2,0.0
3314,55,Female,Hat,Accessories,30,Kansas,XL,Black,Fall,3.9,No,Express,0,0,45,Credit Card,Monthly,1380,1076.4,0,High Value,90.2,0.0
3315,55,Female,Socks,Clothing,94,Kansas,M,Violet,Spring,3.3,No,Standard,0,0,8,Credit Card,Quarterly,846,558.3599999999999,0,Mid Value,17.65,0.0
3316,48,Female,Scarf,Accessories,68,Kentucky,S,Gold,Summer,2.9,No,Standard,0,0,4,PayPal,Every 3 Months,340,197.2,0,Mid Value,9.8,0.0
3317,42,Female,Socks,Clothing,45,New Mexico,M,Olive,Summer,3.1,No,Free Shipping,0,0,5,Debit Card,Fortnightly,270,167.4,0,Mid Value,11.76,0.0
3318,21,Female,Hat,Accessories,67,North Carolina,XL,Pink,Summer,4.7,No,Standard,0,0,30,Cash,Quarterly,2077,1952.38,1,High Value,60.78,0.0
3319,45,Female,Jacket,Outerwear,46,North Dakota,M,Olive,Summer,3.9,No,Free Shipping,0,0,15,PayPal,Monthly,736,574.08,0,Mid Value,31.37,0.0
3320,23,Female,Shorts,Clothing,31,North Dakota,M,Indigo,Summer,4.3,No,Next Day Air,0,0,17,Credit Card,Every 3 Months,558,479.88,1,Mid Value,35.29,0.0
3321,66,Female,Blouse,Clothing,44,Illinois,XL,Silver,Fall,4.2,No,2-Day Shipping,0,0,45,Cash,Every 3 Months,2024,1700.16,1,High Value,90.2,0.0
3322,32,Female,Coat,Outerwear,100,Maine,S,Charcoal,Winter,4.3,No,Next Day Air,0,0,3,Venmo,Annually,400,344.0,1,Mid Value,7.84,0.0
3323,52,Female,Sweater,Clothing,92,Indiana,XL,Orange,Winter,4.6,No,Next Day Air,0,0,43,PayPal,Weekly,4048,3724.16,1,High Value,86.27,0.0
3324,54,Female,Handbag,Accessories,78,North Dakota,M,Yellow,Winter,3.8,No,Free Shipping,0,0,4,Credit Card,Monthly,390,296.4,0,Mid Value,9.8,0.0
3325,37,Female,T-shirt,Clothing,32,Missouri,S,Red,Fall,3.3,No,Standard,0,0,41,Venmo,Weekly,1344,887.0399999999998,0,High Value,82.35,0.0
3326,29,Female,Sandals,Footwear,97,Alaska,M,Maroon,Fall,3.7,No,2-Day Shipping,0,0,16,Venmo,Monthly,1649,1220.26,0,High Value,33.33,0.0
3327,47,Female,Gloves,Accessories,95,North Dakota,M,Magenta,Summer,4.3,No,Standard,0,0,10,Debit Card,Annually,1045,898.6999999999999,1,High Value,21.57,0.0
3328,47,Female,Shorts,Clothing,64,Connecticut,M,Black,Spring,4.1,No,Express,0,0,2,Debit Card,Quarterly,192,157.44,1,Mid Value,5.88,0.0
3329,42,Female,Sandals,Footwear,35,Wisconsin,M,Violet,Spring,3.2,No,Free Shipping,0,0,11,Cash,Bi-Weekly,420,268.8,0,Mid Value,23.53,0.0
3330,34,Female,Backpack,Accessories,54,New Jersey,M,Gray,Winter,3.8,No,Express,0,0,1,Debit Card,Bi-Weekly,108,82.08,0,Mid Value,3.92,0.0
3331,38,Female,Sneakers,Footwear,96,Missouri,M,Black,Spring,3.2,No,2-Day Shipping,0,0,41,Bank Transfer,Quarterly,4032,2580.48,0,High Value,82.35,0.0
3332,55,Female,Sunglasses,Accessories,58,California,M,Pink,Summer,3.5,No,Free Shipping,0,0,39,PayPal,Quarterly,2320,1624.0,0,High Value,78.43,0.0
3333,27,Female,T-shirt,Clothing,23,Washington,M,Silver,Summer,3.1,No,2-Day Shipping,0,0,1,PayPal,Bi-Weekly,46,28.52,0,Mid Value,3.92,0.0
3334,55,Female,Jeans,Clothing,35,Minnesota,M,Violet,Spring,4.2,No,Express,0,0,3,PayPal,Monthly,140,117.60000000000001,1,Mid Value,7.84,0.0
3335,66,Female,Shirt,Clothing,23,California,M,Beige,Summer,3.4,No,Free Shipping,0,0,21,Credit Card,Annually,506,344.08,0,Mid Value,43.14,0.0
3336,44,Female,Hat,Accessories,94,Texas,XL,Cyan,Winter,3.5,No,Express,0,0,48,Bank Transfer,Quarterly,4606,3224.2,0,High Value,96.08,0.0
3337,39,Female,Blouse,Clothing,45,Montana,M,Brown,Fall,4.0,No,Free Shipping,0,0,24,Debit Card,Annually,1125,900.0,1,High Value,49.02,0.0
3338,23,Female,Jacket,Outerwear,23,Arizona,L,Blue,Winter,4.4,No,2-Day Shipping,0,0,45,Bank Transfer,Bi-Weekly,1058,931.0400000000001,1,High Value,90.2,0.0
3339,29,Female,Skirt,Clothing,94,Minnesota,L,White,Winter,2.9,No,2-Day Shipping,0,0,46,Credit Card,Monthly,4418,2562.4399999999996,0,High Value,92.16,0.0
3340,20,Female,Gloves,Accessories,99,Nebraska,M,Cyan,Fall,3.6,No,Store Pickup,0,0,35,Cash,Fortnightly,3564,2566.08,0,High Value,70.59,0.0
3341,42,Female,T-shirt,Clothing,36,Virginia,XL,Maroon,Fall,4.4,No,Free Shipping,0,0,47,Credit Card,Fortnightly,1728,1520.64,1,High Value,94.12,0.0
3342,55,Female,Jacket,Outerwear,50,Connecticut,XL,Olive,Summer,4.5,No,Standard,0,0,35,Credit Card,Monthly,1800,1620.0,1,High Value,70.59,0.0
3343,66,Female,Jacket,Outerwear,81,New Jersey,M,Violet,Spring,3.8,No,Free Shipping,0,0,45,Credit Card,Weekly,3726,2831.76,0,High Value,90.2,0.0
3344,24,Female,Shorts,Clothing,31,Kentucky,XL,Green,Winter,3.6,No,2-Day Shipping,0,0,6,Cash,Bi-Weekly,217,156.23999999999998,0,Mid Value,13.73,0.0
3345,62,Female,Hat,Accessories,48,Washington,XL,Magenta,Fall,4.3,No,Free Shipping,0,0,20,Cash,Annually,1008,866.88,1,High Value,41.18,0.0
3346,28,Female,Handbag,Accessories,91,Florida,M,Turquoise,Summer,4.0,No,2-Day Shipping,0,0,3,Venmo,Bi-Weekly,364,291.2,1,Mid Value,7.84,0.0
3347,30,Female,Jeans,Clothing,99,Oklahoma,M,Black,Summer,3.4,No,Express,0,0,30,Venmo,Quarterly,3069,2086.9199999999996,0,High Value,60.78,0.0
3348,22,Female,Shoes,Footwear,70,Iowa,XL,Cyan,Summer,4.4,No,Standard,0,0,28,PayPal,Bi-Weekly,2030,1786.4000000000003,1,High Value,56.86,0.0
3349,28,Female,T-shirt,Clothing,74,New Hampshire,L,Gray,Winter,2.8,No,Standard,0,0,15,Cash,Every 3 Months,1184,663.04,0,Mid Value,31.37,0.0
3350,35,Female,Jewelry,Accessories,79,Georgia,M,Red,Fall,2.8,No,Store Pickup,0,0,29,PayPal,Quarterly,2370,1327.1999999999998,0,High Value,58.82,0.0
3351,45,Female,Handbag,Accessories,33,Mississippi,S,Olive,Fall,4.9,No,2-Day Shipping,0,0,15,Cash,Bi-Weekly,528,517.44,1,Mid Value,31.37,0.0
3352,43,Female,Shirt,Clothing,49,New Hampshire,L,Cyan,Spring,4.2,No,2-Day Shipping,0,0,18,Bank Transfer,Fortnightly,931,782.0400000000001,1,High Value,37.25,0.0
3353,55,Female,Belt,Accessories,96,Washington,M,Teal,Summer,2.9,No,Next Day Air,0,0,7,Bank Transfer,Bi-Weekly,768,445.43999999999994,0,Mid Value,15.69,0.0
3354,31,Female,Dress,Clothing,66,Ohio,L,Teal,Fall,4.6,No,Free Shipping,0,0,19,Credit Card,Every 3 Months,1320,1214.3999999999999,1,High Value,39.22,0.0
3355,42,Female,Skirt,Clothing,45,Maryland,M,Orange,Fall,2.8,No,Next Day Air,0,0,15,PayPal,Weekly,720,403.19999999999993,0,Mid Value,31.37,0.0
3356,40,Female,Blouse,Clothing,28,Delaware,M,Peach,Spring,2.6,No,Store Pickup,0,0,3,Bank Transfer,Bi-Weekly,112,58.24,0,Mid Value,7.84,0.0
3357,39,Female,Jeans,Clothing,48,Tennessee,M,Silver,Summer,3.5,No,Store Pickup,0,0,13,PayPal,Bi-Weekly,672,470.4,0,Mid Value,27.45,0.0
3358,41,Female,Hoodie,Clothing,67,Arkansas,M,Pink,Winter,3.5,No,Free Shipping,0,0,37,Credit Card,Monthly,2546,1782.1999999999998,0,High Value,74.51,0.0
3359,56,Female,T-shirt,Clothing,59,Tennessee,M,Magenta,Fall,3.4,No,2-Day Shipping,0,0,26,Cash,Annually,1593,1083.24,0,High Value,52.94,0.0
3360,43,Female,Sunglasses,Accessories,74,New Hampshire,L,Red,Fall,3.9,No,Next Day Air,0,0,29,Debit Card,Monthly,2220,1731.6000000000001,0,High Value,58.82,0.0
3361,22,Female,Jacket,Outerwear,81,Minnesota,M,Maroon,Spring,3.3,No,2-Day Shipping,0,0,47,Cash,Every 3 Months,3888,2566.0799999999995,0,High Value,94.12,0.0
3362,47,Female,Shoes,Footwear,26,Florida,M,Silver,Spring,4.1,No,Free Shipping,0,0,47,Credit Card,Bi-Weekly,1248,1023.3599999999999,1,High Value,94.12,0.0
3363,50,Female,Handbag,Accessories,61,Tennessee,M,Gray,Summer,3.0,No,Next Day Air,0,0,48,Venmo,Fortnightly,2989,1793.3999999999999,0,High Value,96.08,0.0
3364,58,Female,Sweater,Clothing,23,California,M,Turquoise,Winter,3.0,No,Next Day Air,0,0,46,Bank Transfer,Bi-Weekly,1081,648.6,0,Mid Value,92.16,0.0
3365,50,Female,Scarf,Accessories,33,Oregon,M,Peach,Fall,3.2,No,Standard,0,0,7,Credit Card,Monthly,264,168.96,0,Mid Value,15.69,0.0
3366,43,Female,Skirt,Clothing,58,Tennessee,L,Teal,Fall,3.9,No,Express,0,0,45,Credit Card,Every 3 Months,2668,2081.04,0,High Value,90.2,0.0
3367,38,Female,Gloves,Accessories,65,North Carolina,M,Red,Spring,3.6,No,2-Day Shipping,0,0,47,Debit Card,Quarterly,3120,2246.4,0,High Value,94.12,0.0
3368,44,Female,T-shirt,Clothing,48,Tennessee,M,Blue,Summer,3.1,No,Store Pickup,0,0,6,Venmo,Fortnightly,336,208.32,0,Mid Value,13.73,0.0
3369,30,Female,Sandals,Footwear,25,Nebraska,M,Blue,Spring,4.8,No,Express,0,0,29,Bank Transfer,Every 3 Months,750,720.0,1,Mid Value,58.82,0.0
3370,47,Female,Sweater,Clothing,51,Maine,M,Indigo,Winter,3.8,No,2-Day Shipping,0,0,42,Cash,Monthly,2193,1666.68,0,High Value,84.31,0.0
3371,30,Female,Belt,Accessories,31,Illinois,M,Charcoal,Summer,2.8,No,Store Pickup,0,0,46,Cash,Fortnightly,1457,815.92,0,High Value,92.16,0.0
3372,49,Female,Hoodie,Clothing,99,Colorado,S,Turquoise,Winter,4.0,No,Next Day Air,0,0,28,PayPal,Annually,2871,2296.8,1,High Value,56.86,0.0
3373,56,Female,Socks,Clothing,25,Pennsylvania,M,Maroon,Winter,4.6,No,Free Shipping,0,0,14,Credit Card,Every 3 Months,375,345.0,1,Mid Value,29.41,0.0
3374,70,Female,Sandals,Footwear,52,Minnesota,M,Purple,Spring,3.5,No,Store Pickup,0,0,12,Debit Card,Every 3 Months,676,473.2,0,Mid Value,25.49,0.0
3375,22,Female,Blouse,Clothing,47,Nevada,S,Lavender,Spring,3.7,No,2-Day Shipping,0,0,41,Debit Card,Annually,1974,1460.76,0,High Value,82.35,0.0
3376,51,Female,Boots,Footwear,98,Connecticut,XL,Yellow,Fall,4.9,No,Express,0,0,8,Credit Card,Annually,882,864.3600000000001,1,High Value,17.65,0.0
3377,22,Female,Hat,Accessories,46,Ohio,M,Green,Winter,4.1,No,Store Pickup,0,0,24,Cash,Quarterly,1150,943.0,1,High Value,49.02,0.0
3378,37,Female,Shirt,Clothing,32,Kentucky,M,Yellow,Winter,4.6,No,Next Day Air,0,0,18,PayPal,Fortnightly,608,559.3599999999999,1,Mid Value,37.25,0.0
3379,49,Female,Shorts,Clothing,75,Minnesota,L,Gold,Fall,4.5,No,Next Day Air,0,0,6,Cash,Quarterly,525,472.5,1,Mid Value,13.73,0.0
3380,61,Female,Handbag,Accessories,51,Tennessee,L,Turquoise,Summer,5.0,No,Store Pickup,0,0,40,Cash,Weekly,2091,2091.0,1,High Value,80.39,0.0
3381,41,Female,Dress,Clothing,52,North Dakota,L,Blue,Summer,3.8,No,Standard,0,0,6,PayPal,Every 3 Months,364,276.64,0,Mid Value,13.73,0.0
3382,57,Female,Hat,Accessories,66,Minnesota,L,Turquoise,Winter,4.7,No,Standard,0,0,27,Credit Card,Quarterly,1848,1737.1200000000001,1,High Value,54.9,0.0
3383,34,Female,Sweater,Clothing,35,Nebraska,M,Maroon,Spring,2.8,No,Express,0,0,2,Bank Transfer,Weekly,105,58.8,0,Mid Value,5.88,0.0
3384,27,Female,Coat,Outerwear,43,Delaware,M,Pink,Fall,2.6,No,Next Day Air,0,0,39,Venmo,Bi-Weekly,1720,894.4,0,High Value,78.43,0.0
3385,39,Female,Hoodie,Clothing,24,Minnesota,L,Maroon,Summer,3.8,No,Free Shipping,0,0,9,Venmo,Quarterly,240,182.4,0,Mid Value,19.61,0.0
3386,62,Female,Jewelry,Accessories,83,Rhode Island,M,Olive,Winter,2.8,No,Standard,0,0,16,Credit Card,Every 3 Months,1411,790.16,0,High Value,33.33,0.0
3387,34,Female,T-shirt,Clothing,62,Michigan,M,Lavender,Fall,2.6,No,2-Day Shipping,0,0,36,Cash,Quarterly,2294,1192.88,0,High Value,72.55,0.0
3388,53,Female,Pants,Clothing,78,New Jersey,S,Pink,Spring,3.4,No,2-Day Shipping,0,0,2,Credit Card,Bi-Weekly,234,159.11999999999998,0,Mid Value,5.88,0.0
3389,35,Female,Sweater,Clothing,61,South Dakota,M,Cyan,Spring,4.5,No,Store Pickup,0,0,21,Credit Card,Weekly,1342,1207.8,1,High Value,43.14,0.0
3390,38,Female,Pants,Clothing,57,North Carolina,L,Maroon,Fall,3.8,No,Free Shipping,0,0,39,Venmo,Annually,2280,1732.8,0,High Value,78.43,0.0
3391,32,Female,Socks,Clothing,70,Oregon,S,Red,Summer,3.0,No,Next Day Air,0,0,38,PayPal,Annually,2730,1638.0,0,High Value,76.47,0.0
3392,47,Female,Hoodie,Clothing,57,Montana,M,Silver,Fall,3.7,No,2-Day Shipping,0,0,6,Debit Card,Every 3 Months,399,295.26,0,Mid Value,13.73,0.0
3393,53,Female,Scarf,Accessories,74,New Jersey,XL,Blue,Winter,4.4,No,Free Shipping,0,0,6,Venmo,Bi-Weekly,518,455.84000000000003,1,Mid Value,13.73,0.0
3394,60,Female,Dress,Clothing,90,Arizona,M,Gold,Fall,3.1,No,Next Day Air,0,0,50,Debit Card,Monthly,4590,2845.8,0,High Value,100.0,0.0
3395,31,Female,Sandals,Footwear,98,Vermont,S,Yellow,Spring,4.2,No,Store Pickup,0,0,9,PayPal,Annually,980,823.2,1,High Value,19.61,0.0
3396,44,Female,Dress,Clothing,43,Colorado,M,Silver,Winter,3.1,No,Free Shipping,0,0,15,Debit Card,Every 3 Months,688,426.56,0,Mid Value,31.37,0.0
3397,29,Female,Pants,Clothing,37,Tennessee,XL,Black,Winter,5.0,No,Next Day Air,0,0,5,PayPal,Quarterly,222,222.0,1,Mid Value,11.76,0.0
3398,19,Female,Blouse,Clothing,38,New Jersey,L,Yellow,Summer,2.7,No,Standard,0,0,13,Bank Transfer,Bi-Weekly,532,287.28000000000003,0,Mid Value,27.45,0.0
3399,54,Female,Jeans,Clothing,60,Montana,L,Pink,Winter,3.8,No,Standard,0,0,44,Cash,Fortnightly,2700,2052.0,0,High Value,88.24,0.0
3400,40,Female,Pants,Clothing,55,Montana,XL,Yellow,Winter,3.3,No,Standard,0,0,36,Debit Card,Annually,2035,1343.1,0,High Value,72.55,0.0
3401,39,Female,Sunglasses,Accessories,51,Nevada,M,Lavender,Fall,4.8,No,Free Shipping,0,0,18,Venmo,Fortnightly,969,930.24,1,High Value,37.25,0.0
3402,44,Female,Backpack,Accessories,71,Nevada,L,Peach,Winter,3.4,No,Standard,0,0,39,Credit Card,Weekly,2840,1931.1999999999998,0,High Value,78.43,0.0
3403,22,Female,Hoodie,Clothing,61,Louisiana,M,Black,Spring,4.4,No,2-Day Shipping,0,0,11,PayPal,Every 3 Months,732,644.1600000000001,1,Mid Value,23.53,0.0
3404,30,Female,Boots,Footwear,65,Illinois,M,Olive,Summer,3.9,No,Standard,0,0,1,Cash,Bi-Weekly,130,101.4,0,Mid Value,3.92,0.0
3405,69,Female,Gloves,Accessories,34,South Carolina,L,Olive,Fall,3.9,No,2-Day Shipping,0,0,34,Credit Card,Annually,1190,928.2,0,High Value,68.63,0.0
3406,28,Female,Blouse,Clothing,87,Washington,M,White,Summer,4.2,No,Store Pickup,0,0,47,Bank Transfer,Bi-Weekly,4176,3507.84,1,High Value,94.12,0.0
3407,57,Female,Sweater,Clothing,79,Nebraska,M,Red,Spring,4.0,No,Store Pickup,0,0,24,Venmo,Quarterly,1975,1580.0,1,High Value,49.02,0.0
3408,46,Female,Dress,Clothing,46,Alabama,S,Purple,Spring,2.6,No,Store Pickup,0,0,20,Cash,Quarterly,966,502.32,0,Mid Value,41.18,0.0
3409,48,Female,Socks,Clothing,72,Montana,L,Purple,Summer,4.4,No,Standard,0,0,11,Bank Transfer,Annually,864,760.32,1,Mid Value,23.53,0.0
3410,24,Female,Shirt,Clothing,93,Minnesota,M,Teal,Summer,3.2,No,Next Day Air,0,0,3,Credit Card,Every 3 Months,372,238.08,0,Mid Value,7.84,0.0
3411,50,Female,Sandals,Footwear,76,Ohio,L,Teal,Summer,4.3,No,Free Shipping,0,0,38,Bank Transfer,Bi-Weekly,2964,2549.04,1,High Value,76.47,0.0
3412,29,Female,Shoes,Footwear,56,New York,L,Gray,Winter,4.9,No,2-Day Shipping,0,0,45,Cash,Weekly,2576,2524.48,1,High Value,90.2,0.0
3413,61,Female,Sandals,Footwear,83,Indiana,M,Magenta,Fall,3.8,No,Store Pickup,0,0,31,Venmo,Quarterly,2656,2018.56,0,High Value,62.75,0.0
3414,34,Female,Gloves,Accessories,90,Delaware,XL,Black,Winter,2.5,No,Express,0,0,16,PayPal,Bi-Weekly,1530,765.0,0,Mid Value,33.33,0.0
3415,27,Female,Boots,Footwear,94,Connecticut,M,Maroon,Spring,4.9,No,Next Day Air,0,0,3,Bank Transfer,Quarterly,376,368.48,1,Mid Value,7.84,0.0
3416,38,Female,Blouse,Clothing,68,New York,M,Gold,Fall,3.0,No,2-Day Shipping,0,0,15,Bank Transfer,Annually,1088,652.8,0,Mid Value,31.37,0.0
3417,25,Female,Sandals,Footwear,53,Alabama,M,Purple,Spring,3.2,No,Store Pickup,0,0,11,Bank Transfer,Every 3 Months,636,407.04,0,Mid Value,23.53,0.0
3418,54,Female,Coat,Outerwear,35,Massachusetts,M,Blue,Summer,2.9,No,2-Day Shipping,0,0,22,Debit Card,Fortnightly,805,466.9,0,Mid Value,45.1,0.0
3419,53,Female,Jacket,Outerwear,30,South Carolina,M,Beige,Summer,2.8,No,Free Shipping,0,0,35,Debit Card,Annually,1080,604.8,0,Mid Value,70.59,0.0
3420,23,Female,Jewelry,Accessories,26,West Virginia,L,Indigo,Winter,3.1,No,Store Pickup,0,0,5,Venmo,Bi-Weekly,156,96.72,0,Mid Value,11.76,0.0
3421,19,Female,Hat,Accessories,60,Kentucky,M,Purple,Winter,3.4,No,Express,0,0,35,PayPal,Bi-Weekly,2160,1468.8,0,High Value,70.59,0.0
3422,57,Female,Shoes,Footwear,30,New Jersey,M,Maroon,Summer,2.9,No,Free Shipping,0,0,27,PayPal,Weekly,840,487.2,0,Mid Value,54.9,0.0
3423,19,Female,Coat,Outerwear,91,New York,L,Beige,Winter,3.2,No,Next Day Air,0,0,9,Venmo,Monthly,910,582.4,0,Mid Value,19.61,0.0
3424,33,Female,Boots,Footwear,71,Massachusetts,M,Brown,Spring,3.8,No,Next Day Air,0,0,21,PayPal,Bi-Weekly,1562,1187.1200000000001,0,High Value,43.14,0.0
3425,33,Female,Scarf,Accessories,64,Florida,L,Green,Summer,3.6,No,2-Day Shipping,0,0,23,Credit Card,Monthly,1536,1105.92,0,High Value,47.06,0.0
3426,38,Female,Hat,Accessories,54,Michigan,M,Blue,Summer,4.3,No,Next Day Air,0,0,3,Debit Card,Bi-Weekly,216,185.76,1,Mid Value,7.84,0.0
3427,47,Female,Socks,Clothing,35,Oregon,XL,Magenta,Fall,4.8,No,2-Day Shipping,0,0,31,Credit Card,Annually,1120,1075.2,1,High Value,62.75,0.0
3428,39,Female,T-shirt,Clothing,38,Michigan,XL,Turquoise,Winter,2.5,No,Store Pickup,0,0,44,Cash,Annually,1710,855.0,0,High Value,88.24,0.0
3429,32,Female,Jewelry,Accessories,69,Washington,M,Gray,Fall,2.5,No,Next Day Air,0,0,20,Venmo,Monthly,1449,724.5,0,Mid Value,41.18,0.0
3430,27,Female,Skirt,Clothing,96,Alaska,S,Purple,Winter,4.6,No,Express,0,0,34,Debit Card,Weekly,3360,3091.2,1,High Value,68.63,0.0
3431,67,Female,Socks,Clothing,73,Montana,M,Lavender,Winter,4.2,No,Next Day Air,0,0,17,Bank Transfer,Every 3 Months,1314,1103.7600000000002,1,High Value,35.29,0.0
3432,46,Female,Belt,Accessories,49,New Mexico,S,Green,Summer,4.2,No,Express,0,0,20,Venmo,Annually,1029,864.3600000000001,1,High Value,41.18,0.0
3433,36,Female,Boots,Footwear,44,Connecticut,M,Gray,Summer,4.8,No,2-Day Shipping,0,0,46,PayPal,Every 3 Months,2068,1985.28,1,High Value,92.16,0.0
3434,62,Female,Socks,Clothing,93,Alaska,M,Yellow,Spring,4.5,No,Free Shipping,0,0,28,PayPal,Annually,2697,2427.3,1,High Value,56.86,0.0
3435,31,Female,Pants,Clothing,72,Ohio,S,Orange,Summer,3.3,No,2-Day Shipping,0,0,6,Venmo,Fortnightly,504,332.64,0,Mid Value,13.73,0.0
3436,68,Female,Socks,Clothing,91,Montana,M,Beige,Summer,2.7,No,2-Day Shipping,0,0,50,Debit Card,Bi-Weekly,4641,2506.1400000000003,0,High Value,100.0,0.0
3437,57,Female,Belt,Accessories,83,Nebraska,L,Peach,Winter,2.8,No,2-Day Shipping,0,0,41,Bank Transfer,Monthly,3486,1952.1599999999999,0,High Value,82.35,0.0
3438,22,Female,Jacket,Outerwear,62,Oklahoma,S,Green,Winter,3.5,No,2-Day Shipping,0,0,50,PayPal,Annually,3162,2213.3999999999996,0,High Value,100.0,0.0
3439,26,Female,Shirt,Clothing,71,Kentucky,M,Violet,Fall,3.0,No,Store Pickup,0,0,33,Credit Card,Monthly,2414,1448.3999999999999,0,High Value,66.67,0.0
3440,43,Female,Gloves,Accessories,93,Idaho,M,Gray,Summer,4.5,No,Express,0,0,25,Venmo,Quarterly,2418,2176.2000000000003,1,High Value,50.98,0.0
3441,45,Female,Handbag,Accessories,63,Maryland,L,Magenta,Fall,4.3,No,2-Day Shipping,0,0,2,PayPal,Weekly,189,162.54,1,Mid Value,5.88,0.0
3442,64,Female,Sweater,Clothing,96,Tennessee,XL,Charcoal,Fall,4.1,No,Standard,0,0,15,Credit Card,Annually,1536,1259.52,1,High Value,31.37,0.0
3443,28,Female,Skirt,Clothing,78,Michigan,M,Violet,Spring,4.3,No,Next Day Air,0,0,12,PayPal,Weekly,1014,872.04,1,High Value,25.49,0.0
3444,47,Female,Dress,Clothing,24,Tennessee,L,Silver,Summer,5.0,No,Free Shipping,0,0,28,Cash,Bi-Weekly,696,696.0,1,Mid Value,56.86,0.0
3445,53,Female,Pants,Clothing,63,Rhode Island,S,Green,Summer,3.8,No,2-Day Shipping,0,0,12,Bank Transfer,Bi-Weekly,819,622.44,0,Mid Value,25.49,0.0
3446,42,Female,Hat,Accessories,58,Florida,M,Magenta,Fall,4.9,No,Standard,0,0,3,Debit Card,Annually,232,227.36,1,Mid Value,7.84,0.0
3447,51,Female,Boots,Footwear,55,Louisiana,S,Purple,Spring,5.0,No,2-Day Shipping,0,0,20,Cash,Weekly,1155,1155.0,1,High Value,41.18,0.0
3448,62,Female,Sandals,Footwear,58,Arkansas,M,Blue,Fall,4.3,No,Express,0,0,3,Bank Transfer,Bi-Weekly,232,199.52,1,Mid Value,7.84,0.0
3449,18,Female,Coat,Outerwear,28,Kentucky,S,Yellow,Winter,4.1,No,Express,0,0,32,Bank Transfer,Fortnightly,924,757.68,1,Mid Value,64.71,0.0
3450,48,Female,Blouse,Clothing,37,Kansas,M,Brown,Spring,4.5,No,Standard,0,0,35,Cash,Monthly,1332,1198.8,1,High Value,70.59,0.0
3451,20,Female,Shorts,Clothing,78,Vermont,M,Pink,Spring,3.6,No,Store Pickup,0,0,31,PayPal,Monthly,2496,1797.12,0,High Value,62.75,0.0
3452,32,Female,Blouse,Clothing,73,Nevada,XL,Silver,Fall,3.0,No,Free Shipping,0,0,13,Credit Card,Annually,1022,613.1999999999999,0,Mid Value,27.45,0.0
3453,26,Female,Jacket,Outerwear,20,Oklahoma,M,Indigo,Spring,3.7,No,Next Day Air,0,0,3,Venmo,Fortnightly,80,59.2,0,Mid Value,7.84,0.0
3454,31,Female,Shirt,Clothing,60,Alabama,L,Pink,Winter,4.3,No,Standard,0,0,48,Venmo,Bi-Weekly,2940,2528.4,1,High Value,96.08,0.0
3455,55,Female,Handbag,Accessories,71,Louisiana,S,Lavender,Fall,4.6,No,Store Pickup,0,0,15,PayPal,Bi-Weekly,1136,1045.12,1,High Value,31.37,0.0
3456,49,Female,T-shirt,Clothing,89,Ohio,M,Orange,Fall,4.7,No,Standard,0,0,13,Venmo,Annually,1246,1171.24,1,High Value,27.45,0.0
3457,42,Female,Hoodie,Clothing,53,Texas,M,Red,Fall,4.6,No,Express,0,0,21,Venmo,Monthly,1166,1072.72,1,High Value,43.14,0.0
3458,64,Female,Jewelry,Accessories,87,Maryland,M,Gray,Summer,3.0,No,Express,0,0,29,Cash,Fortnightly,2610,1566.0,0,High Value,58.82,0.0
3459,68,Female,Jewelry,Accessories,37,West Virginia,L,Violet,Spring,3.4,No,Standard,0,0,24,Venmo,Quarterly,925,628.9999999999999,0,Mid Value,49.02,0.0
3460,68,Female,Hoodie,Clothing,37,Ohio,L,Green,Fall,3.8,No,Express,0,0,21,PayPal,Annually,814,618.64,0,Mid Value,43.14,0.0
3461,41,Female,Scarf,Accessories,78,Indiana,M,Gold,Spring,3.1,No,Express,0,0,5,Bank Transfer,Bi-Weekly,468,290.16,0,Mid Value,11.76,0.0
3462,51,Female,Shoes,Footwear,23,Wyoming,S,Maroon,Spring,4.4,No,Standard,0,0,47,Cash,Quarterly,1104,971.5200000000001,1,High Value,94.12,0.0
3463,44,Female,Jeans,Clothing,73,Michigan,L,Olive,Spring,4.5,No,Standard,0,0,34,Credit Card,Every 3 Months,2555,2299.5,1,High Value,68.63,0.0
3464,27,Female,Jewelry,Accessories,27,Maine,M,Yellow,Fall,2.8,No,2-Day Shipping,0,0,45,PayPal,Fortnightly,1242,695.52,0,Mid Value,90.2,0.0
3465,36,Female,Coat,Outerwear,59,Utah,S,Peach,Winter,2.7,No,Next Day Air,0,0,12,PayPal,Annually,767,414.18,0,Mid Value,25.49,0.0
3466,19,Female,Backpack,Accessories,53,Iowa,M,Gold,Spring,3.4,No,Standard,0,0,31,Debit Card,Weekly,1696,1153.28,0,High Value,62.75,0.0
